clarity,price,Fair,Good,Ideal,Premium,Very Good,D,E,F,G,H,I,J,carat,depth,table,x,y,z
6,779,0,0,1,0,0,0,0,0,1,0,0,0,-1.009303926344039,-0.022917985659161342,-0.6521294887085057,-1.1958492334254687,-1.1794354192749303,-1.1753169624861761
2,1613,0,0,0,1,0,0,1,0,0,0,0,0,-0.4778642092450559,-1.6370259259644824,0.23254198044976965,-0.2738901325749794,-0.31346801314957745,-0.46730686326948
2,5713,0,0,0,0,1,0,0,1,0,0,0,0,0.45746969284915473,1.2402969241449986,-0.20979375412936802,0.5854115536546025,0.5254379115343579,0.7175263639911144
2,672,0,0,0,0,1,0,1,0,0,0,0,0,-1.009303926344039,1.1701183180447665,-0.6521294887085057,-1.240604529583259,-1.278660851226794,-1.1464185910895761
4,5219,0,1,0,0,0,0,0,0,0,1,0,0,0.43621210416519535,0.04726062044106589,1.5595491841871827,0.6033136721177191,0.5254379115343579,0.573034507008115
4,1778,0,0,0,0,1,0,0,1,0,0,0,0,-0.5416369752969337,-1.2861328954633262,-0.20979375412936802,-0.3365475471958867,-0.3856319636600236,-0.4962052346660799
2,4247,0,0,0,0,1,0,0,0,1,0,0,0,0.351181749429358,1.029761105844307,-0.20979375412936802,0.4869499021074626,0.45327396102391265,0.6019328784047149
2,4912,0,1,0,0,0,0,1,0,0,0,0,0,0.45746969284915473,1.1701183180447665,0.6748777150289074,0.5496073167283698,0.5885813682309985,0.7175263639911144
5,1323,0,0,0,1,0,1,0,0,0,0,0,0,-0.8392432168723644,-0.7247040466614736,1.117213449608045,-0.8467579233947005,-0.8907796172331458,-0.9296808056150775
1,420,0,0,1,0,0,0,0,0,0,1,0,0,-1.009303926344039,0.11743922654129811,-1.536800957866781,-1.168996055730794,-1.1433534440197073,-1.1319694053912766
3,1953,0,0,1,0,0,0,0,0,0,0,0,1,-0.20151555635358462,0.1876178326415303,0.23254198044976965,-0.05906471101758375,-0.03383270492159844,-0.01938210662218223
4,451,0,0,1,0,0,0,0,0,0,0,0,1,-0.9880463376600797,-0.09309659175939355,-1.536800957866781,-1.0973875818783287,-1.0892304811368732,-1.0886218482963772
4,7118,0,0,1,0,0,1,0,0,0,0,0,0,0.47872728153311406,0.6788680753431509,-1.0944652232876433,0.6838732052017423,0.6066223558586105,0.7319755496894139
2,3357,0,1,0,0,0,0,0,0,0,1,0,0,0.22363621732560213,1.4508327424456904,0.23254198044976965,0.2900265990131836,0.354048529072049,0.500788578516615
2,12282,0,0,0,0,1,0,0,1,0,0,0,0,1.775440191254633,-1.4264901076637857,2.0018849187663204,1.7221960760624873,1.8063480330947765,1.5266807630959096
1,2666,0,0,1,0,0,0,0,0,0,1,0,0,0.07483309653788668,-0.44398962226054967,0.6748777150289074,0.2900265990131836,0.33600754144443706,0.25515242164551627
1,4398,0,1,0,0,0,0,1,0,0,0,0,0,0.47872728153311406,1.0999397119445342,0.6748777150289074,0.531705198265254,0.6246633434862217,0.7175263639911144
2,713,0,0,1,0,0,1,0,0,0,0,0,0,-0.9242735716082017,0.11743922654129811,-0.7848302090822458,-1.0347301672574214,-1.0260870244402325,-1.0019267341065774
5,2889,0,0,1,0,0,0,1,0,0,0,0,0,-0.6266673300327711,0.32797504484199475,-1.536800957866781,-0.5782261464479562,-0.548000852308527,-0.5251036060626798
3,2826,0,0,0,0,1,1,0,0,0,0,0,0,-0.20151555635358462,1.0999397119445342,-0.6521294887085057,-0.11277106640693307,-0.13305813687346207,0.00951626477441765
4,9979,0,0,0,1,0,0,0,0,1,0,0,0,1.116454942051894,-0.7948826527617058,-0.20979375412936802,1.2656920552530213,1.2290364290112075,1.1221035635435113
1,576,0,0,0,1,0,0,1,0,0,0,0,0,-1.009303926344039,-1.4264901076637857,1.117213449608045,-1.1421428780361194,-1.1704149254611247,-1.276461262374276
5,2329,0,0,0,0,1,1,0,0,0,0,0,0,-0.6691825074006897,-1.5668473198642503,-0.20979375412936802,-0.5066176725954911,-0.548000852308527,-0.6840446487439787
4,1772,0,0,1,0,0,0,0,0,0,1,0,0,-0.41409144319317787,0.1876178326415303,-1.9791366924459186,-0.2559880141118627,-0.2413040626391313,-0.22167070639838138
3,457,0,0,0,0,1,0,0,0,0,1,0,0,-1.0305615150279983,-1.9879189564656385,1.5595491841871827,-1.160044996499236,-1.1433534440197073,-1.3198088194691755
2,3387,0,0,0,0,1,0,0,0,0,1,0,0,0.22363621732560213,1.1701183180447665,0.23254198044976965,0.3884882505603235,0.34502803525824344,0.5152377642149152
2,4155,0,0,0,1,0,0,0,1,0,0,0,0,0.5637576362689515,0.11743922654129811,0.6748777150289074,0.7554816790542076,0.7148682816242788,0.7464247353877136
4,961,0,0,1,0,0,0,0,0,1,0,0,0,-0.8179856281884051,-0.233453803959858,-1.0944652232876433,-0.8288558049315845,-0.8546976419779228,-0.857434877123578
5,864,0,0,1,0,0,0,1,0,0,0,0,0,-1.0305615150279983,-1.0755970771626298,-0.20979375412936802,-1.1958492334254687,-1.188455913088736,-1.276461262374276
2,1715,0,0,1,0,0,1,0,0,0,0,0,0,-0.5416369752969337,0.6086894692429187,-1.0944652232876433,-0.4439602579745837,-0.48485739561188645,-0.39506093477798065
2,4956,0,0,1,0,0,0,0,0,1,0,0,0,0.43621210416519535,-0.09309659175939355,-1.0944652232876433,0.7017753236648583,0.615642849672416,0.6452804354996143
5,575,0,0,0,0,1,0,1,0,0,0,0,0,-1.1155918697638356,0.11743922654129811,0.23254198044976965,-1.4554299511406548,-1.432009246061492,-1.4209531193572753
2,1829,0,0,1,0,0,1,0,0,0,0,0,0,-0.4566066205610965,-0.44398962226054967,-0.20979375412936802,-0.2828411918065374,-0.3315090007771886,-0.35171337768308053
3,13132,0,0,0,1,0,0,0,0,1,0,0,0,1.6691522478348366,0.6086894692429187,0.6748777150289074,1.5610770098944402,1.5447537124944095,1.6422742486823092
6,1870,0,0,0,0,1,0,0,0,0,1,0,0,-0.4353490318771372,1.380654136345463,-0.6521294887085057,-0.3365475471958867,-0.31346801314957745,-0.1638739636051816
3,3736,0,0,1,0,0,1,0,0,0,0,0,0,-0.031454846881909825,0.8192252875436103,-0.6521294887085057,0.11100541438202056,0.13755667754071055,0.22625405024891643
2,2264,0,0,1,0,0,0,0,1,0,0,0,0,-0.20151555635358462,-1.2861328954633262,-0.20979375412936802,0.012543762834881471,0.08343371465787634,-0.10607722081198187
6,2715,0,0,1,0,0,0,0,0,0,0,1,0,-0.11648520161774721,0.398153650942222,-1.0944652232876433,0.039396940529555335,0.08343371465787634,0.1106605646625169
3,6232,0,0,0,1,0,0,1,0,0,0,0,0,0.5850152249529108,0.5385108631426865,-0.20979375412936802,0.7823348567488815,0.7238887754380853,0.818670663879213
4,7744,0,0,0,1,0,0,1,0,0,0,0,0,0.43621210416519535,-0.9352398649621702,0.6748777150289074,0.7017753236648583,0.7329092692518908,0.5874836927064145
2,719,0,0,0,0,1,0,0,0,1,0,0,0,-0.8179856281884051,0.5385108631426865,-0.20979375412936802,-0.9273174564787237,-0.9088206048607578,-0.857434877123578
2,10153,0,0,1,0,0,0,0,0,0,1,0,0,1.5628643044150399,0.398153650942222,-0.20979375412936802,1.5073706545050916,1.4725897619839634,1.5411299487942094
3,8133,0,0,1,0,0,0,0,0,1,0,0,0,0.9251366438962599,-0.16327519785962577,-1.536800957866781,1.0687687521587423,1.0486265527350922,1.0354084493537123
3,612,0,0,0,1,0,0,0,0,0,0,1,0,-0.9667887489761203,0.04726062044106589,0.23254198044976965,-1.0884365226467707,-1.1253124563920953,-1.0886218482963772
5,1690,0,1,0,0,0,0,0,0,1,0,0,0,-0.6266673300327711,-0.3738110161603174,2.5769213737191983,-0.596128264911073,-0.5840828275637501,-0.6262479059507791
4,4494,0,0,0,1,0,0,0,0,0,1,0,0,0.5850152249529108,-0.865061258861938,1.5595491841871827,0.8449922713697887,0.7780117383209195,0.6886279925945138
4,835,0,0,1,0,0,0,1,0,0,0,0,0,-0.9242735716082017,0.04726062044106589,-1.536800957866781,-1.04368122648898,-1.017066530626427,-1.0163759198048772
4,2234,0,0,0,1,0,0,0,0,0,0,1,0,-0.20151555635358462,-0.022917985659161342,1.5595491841871827,-0.032211533322909096,-0.08795566780443345,-0.06272966371708173
1,942,0,1,0,0,0,0,0,0,0,0,1,0,-0.562894563980893,1.310475530245231,0.23254198044976965,-0.5782261464479562,-0.5570213461223326,-0.4239593061745799
2,5438,0,0,0,1,0,0,0,0,0,0,0,1,1.0739397646839752,0.04726062044106589,0.6748777150289074,1.1314261667796497,1.1027495156179272,1.1221035635435113
3,17108,0,0,1,0,0,0,0,1,0,0,0,0,1.626637070466918,0.1876178326415303,-1.0944652232876433,1.5073706545050916,1.5537742063082152,1.5555791344925103
2,1423,0,1,0,0,0,1,0,0,0,0,0,0,-0.6054097413488118,1.0999397119445342,-0.20979375412936802,-0.596128264911073,-0.5750623337499445,-0.46730686326948
5,2362,0,0,1,0,0,0,1,0,0,0,0,0,-0.5203793866129743,-0.44398962226054967,-0.20979375412936802,-0.4260581395114678,-0.39465245747382915,-0.4528576775711798
5,655,0,0,1,0,0,0,0,0,1,0,0,0,-1.0518191037119577,0.32797504484199475,-0.20979375412936802,-1.3211640626672823,-1.2876813450405995,-1.2620120766759757
1,4395,0,0,0,1,0,0,0,0,0,1,0,0,0.6275304023208295,-0.3738110161603174,2.0018849187663204,0.8091880344435561,0.7689912445071139,0.7319755496894139
4,1031,0,0,1,0,0,0,0,1,0,0,0,0,-0.7967280395044457,-0.5141682283607819,-0.20979375412936802,-0.7930515680053519,-0.773513197653671,-0.8285365057269782
4,5747,0,0,0,1,0,0,0,0,0,0,1,0,0.8401062891604225,-1.2861328954633262,1.5595491841871827,1.0598176929271843,1.0125445774798691,0.8475690352758135
4,1785,0,1,0,0,0,0,0,0,1,0,0,0,-0.3928338545092185,-1.0755970771626298,1.5595491841871827,-0.22913483641718885,-0.1871810997562971,-0.3372641919847809
6,960,0,0,1,0,0,0,0,1,0,0,0,0,-0.9030159829242423,-0.30363241006009023,-1.0944652232876433,-0.9899748710996309,-0.9719640615573975,-1.0019267341065774
3,2762,1,0,0,0,0,0,0,1,0,0,0,0,-0.20151555635358462,2.5035118339491587,-1.0944652232876433,-0.08591788871225842,-0.13305813687346207,0.1829064931540169
5,9465,0,0,1,0,0,0,0,0,1,0,0,0,0.5212424589010327,-0.16327519785962577,-0.20979375412936802,0.7017753236648583,0.7329092692518908,0.6886279925945138
4,11973,0,0,1,0,0,0,0,1,0,0,0,0,1.0101669986320974,-0.09309659175939355,-1.0944652232876433,1.113524048316533,1.1749134661283733,1.1221035635435113
3,3429,0,0,1,0,0,0,0,1,0,0,0,0,0.011060330486008872,0.6788680753431509,-1.536800957866781,0.16471176977136986,0.20070013423735114,0.26960160734381655
3,811,0,0,0,0,1,0,1,0,0,0,0,0,-0.9030159829242423,0.04726062044106589,0.6748777150289074,-1.04368122648898,-1.017066530626427,-1.0163759198048772
2,2832,0,0,0,1,0,0,0,0,1,0,0,0,0.03231791916996822,0.8894038936438425,1.117213449608045,0.12890753284513726,0.07441322084406997,0.2118048645506168
5,852,0,0,1,0,0,0,0,0,0,1,0,0,-0.9667887489761203,-0.233453803959858,-0.6521294887085057,-1.1152897003414446,-1.0982509749506786,-1.117520219692977
4,1752,0,0,1,0,0,1,0,0,0,0,0,0,-0.6054097413488118,-0.5843468344610141,-0.20979375412936802,-0.49766661336393303,-0.47583690179808086,-0.5395527917609794
3,5461,0,0,0,1,0,0,0,0,0,1,0,0,0.8826214665283412,-0.6545254405612463,2.0018849187663204,0.9792581598431612,0.9494011207832292,0.8620182209741131
4,2453,0,0,0,0,1,0,0,0,0,1,0,0,-0.20151555635358462,0.5385108631426865,1.5595491841871827,-0.09486894794381637,-0.05187369254921038,-0.004932920923882611
1,448,0,0,1,0,0,0,0,0,0,1,0,0,-0.9880463376600797,-0.3738110161603174,-1.536800957866781,-1.1421428780361194,-1.1072714687644842,-1.1464185910895761
2,758,0,1,0,0,0,1,0,0,0,0,0,0,-0.8179856281884051,-3.672205502871187,2.4442206533454582,-0.6677367387635373,-0.7103697409570304,-1.0597234768997772
3,11023,0,1,0,0,0,1,0,0,0,0,0,0,1.1377125307358533,1.310475530245231,0.23254198044976965,1.1582793444743236,1.066667540362704,1.2954937919231106
7,891,0,0,0,1,0,0,0,0,0,0,1,0,-0.9880463376600797,0.1876178326415303,0.23254198044976965,-1.1331918188045613,-1.1613944316473184,-1.117520219692977
3,625,0,0,0,1,0,0,0,1,0,0,0,0,-1.0305615150279983,0.398153650942222,0.6748777150289074,-1.2853598257410497,-1.2515993697853764,-1.2186645195810761
3,5447,0,0,0,0,1,0,0,0,0,1,0,0,0.5212424589010327,-0.5843468344610141,0.23254198044976965,0.6928242644333004,0.7870322321347251,0.6597296211979146
1,9632,0,0,0,0,1,0,0,0,0,1,0,0,1.7966977799385921,-0.7247040466614736,0.6748777150289074,1.6863918391362547,1.7341840825843304,1.5844775058891094
6,10341,0,0,0,1,0,0,0,1,0,0,0,0,0.45746969284915473,-0.6545254405612463,0.23254198044976965,0.7375795605910909,0.6787863063690567,0.6163820641030144
1,6085,0,0,0,1,0,0,1,0,0,0,0,0,0.9889094099481379,0.8192252875436103,0.6748777150289074,1.006111337537835,0.9854830960384523,1.1076543778452117
5,505,0,0,0,0,1,0,1,0,0,0,0,0,-1.200622224499673,1.661368560746382,0.23254198044976965,-1.679206431929608,-1.6575215914066355,-1.5220974192453747
4,2512,0,0,0,1,0,0,0,0,1,0,0,0,-0.20151555635358462,0.6086894692429187,1.117213449608045,-0.13067318487004898,-0.06089418636301594,-0.01938210662218223
3,2335,0,0,0,0,1,0,0,0,0,1,0,0,-0.20151555635358462,-1.2159542893630941,-0.20979375412936802,0.012543762834881471,0.06539272703026441,-0.10607722081198187
2,11957,0,0,0,0,1,0,0,1,0,0,0,0,1.6053794817829585,0.9595824997440747,-0.6521294887085057,1.4984195952735337,1.4906307496115745,1.6278250629840096
3,561,0,0,0,1,0,0,0,0,1,0,0,0,-1.009303926344039,-0.16327519785962577,0.6748777150289074,-1.1868981741939097,-1.1794354192749303,-1.1897661481844763
3,665,0,0,0,0,1,0,1,0,0,0,0,0,-0.9455311602921611,-0.233453803959858,0.23254198044976965,-1.0884365226467707,-1.0621689996954555,-1.0886218482963772
3,3621,0,0,0,0,1,0,0,1,0,0,0,0,0.05357550785392733,-2.128276168666098,0.23254198044976965,0.3347818951709742,0.42621247958249514,0.1106605646625169
2,1865,1,0,0,0,0,0,0,0,0,1,0,0,-0.20151555635358462,2.6438690461496233,-0.20979375412936802,-0.12172212563849102,-0.16011961831487959,0.16845730745571666
3,2804,0,0,0,0,1,0,1,0,0,0,0,0,-0.18025796766962526,1.4508327424456904,0.23254198044976965,-0.09486894794381637,-0.06089418636301594,0.09621137896421729
3,696,0,0,0,1,0,0,0,1,0,0,0,0,-0.9030159829242423,-0.865061258861938,0.6748777150289074,-0.9899748710996309,-0.9539230739297864,-1.045274291201477
3,710,0,0,1,0,0,1,0,0,0,0,0,0,-1.0518191037119577,-0.30363241006009023,-0.20979375412936802,-1.2585066480463751,-1.2335583821577645,-1.2620120766759757
6,3968,0,0,1,0,0,1,0,0,0,0,0,0,-0.37157626582525916,0.32797504484199475,-1.536800957866781,-0.24703695488030478,-0.22326307501151937,-0.1927723350017815
2,3991,0,0,0,0,1,0,0,1,0,0,0,0,0.24489380600956145,1.380654136345463,0.23254198044976965,0.3168797767078583,0.34502803525824344,0.500788578516615
5,883,0,0,1,0,0,0,0,0,1,0,0,0,-0.8392432168723644,-0.233453803959858,-1.9791366924459186,-0.891513219552491,-0.827636160536506,-0.8718840628218777
2,3564,0,0,1,0,0,1,0,0,0,0,0,0,0.011060330486008872,0.6788680753431509,-0.20979375412936802,0.1378585920766952,0.17363865279593363,0.24070323594721668
1,345,0,0,0,1,0,0,1,0,0,0,0,0,-1.264394990551551,-1.0755970771626298,2.0018849187663204,-1.732912787318957,-1.7838085047999162,-1.825530318909673
5,12764,0,0,1,0,0,0,0,0,0,1,0,0,1.5416067157310804,0.749046681443378,-0.6521294887085057,1.4268111214210684,1.4184667991011284,1.5266807630959096
3,734,0,0,1,0,0,1,0,0,0,0,0,0,-1.0305615150279983,-0.16327519785962577,-0.6521294887085057,-1.2316534703517013,-1.2335583821577645,-1.233113705279376
6,2290,0,0,1,0,0,1,0,0,0,0,0,0,-0.754212862136527,-0.5141682283607819,-0.20979375412936802,-0.7303941533844447,-0.7193902347708367,-0.7707397629337784
3,1783,0,0,1,0,0,1,0,0,0,0,0,0,-0.562894563980893,-0.233453803959858,-0.6521294887085057,-0.46186237643770045,-0.49387788942569283,-0.4962052346660799
3,4917,0,0,0,0,1,0,0,1,0,0,0,0,0.24489380600956145,0.25779643874176256,0.23254198044976965,0.41534142825499815,0.4622944548377182,0.47189020712001506
2,4480,0,1,0,0,0,0,1,0,0,0,0,0,0.45746969284915473,-1.7072045320647147,2.8865563879245957,0.6838732052017423,0.6697658125552503,0.44299183572341516
2,16733,0,0,0,1,0,0,0,0,0,1,0,0,2.583228561245087,-0.16327519785962577,-1.9791366924459186,2.1518469191772787,2.0769628475089483,2.075749819631307
4,2800,1,0,0,0,0,0,0,0,1,0,0,0,-0.07397002424982851,-1.9177403503654062,5.540570795399422,0.14680965130825316,0.06539272703026441,-0.10607722081198187
2,1915,0,0,0,1,0,0,0,0,1,0,0,0,-0.4778642092450559,0.6086894692429187,-0.6521294887085057,-0.39025390258523524,-0.42171393891524667,-0.3372641919847809
3,541,0,0,0,0,1,0,0,0,1,0,0,0,-1.0518191037119577,0.25779643874176256,-0.6521294887085057,-1.3032619442041664,-1.2876813450405995,-1.2620120766759757
1,15955,0,0,1,0,0,0,0,1,0,0,0,0,2.583228561245087,0.398153650942222,0.23254198044976965,2.062336326861696,2.0589218598813375,2.1190973767262067
2,7231,0,0,1,0,0,0,1,0,0,0,0,0,0.8826214665283412,0.32797504484199475,-1.4925673844088667,0.9792581598431612,1.0215650712936755,1.049857635052012
1,1806,0,0,0,1,0,0,0,1,0,0,0,0,-0.1590003789856659,-0.44398962226054967,0.6748777150289074,0.09310329591890465,0.05637223321645884,0.023965450472717267
3,863,0,0,1,0,0,0,0,1,0,0,0,0,-0.8179856281884051,0.25779643874176256,-0.6521294887085057,-0.882562160320933,-0.8456771481641171,-0.8285365057269782
2,838,0,0,1,0,0,0,1,0,0,0,0,0,-0.881758394240283,-0.233453803959858,-0.20979375412936802,-0.9452195749418403,-0.9809845553712039,-0.9730283627099776
3,1921,0,0,1,0,0,0,0,0,0,1,0,0,-0.6266673300327711,0.398153650942222,-1.0944652232876433,-0.5692750872163983,-0.548000852308527,-0.5106544203643795
6,672,0,0,0,1,0,0,0,0,0,1,0,0,-0.9667887489761203,-0.3738110161603174,0.23254198044976965,-1.1152897003414446,-1.0982509749506786,-1.1319694053912766
5,8645,0,0,1,0,0,0,0,0,1,0,0,0,0.542500047584992,0.32797504484199475,-0.6521294887085057,0.6838732052017423,0.7238887754380853,0.7464247353877136
3,845,0,0,0,0,1,1,0,0,0,0,0,0,-0.8392432168723644,0.46833225704245424,1.117213449608045,-0.9541706341733983,-0.9539230739297864,-0.9007824342184776
6,2866,0,0,0,0,1,1,0,0,0,0,0,0,-0.499121797929015,0.1876178326415303,-0.6521294887085057,-0.4260581395114678,-0.3856319636600236,-0.3806117490796804
6,2979,0,0,1,0,0,0,0,0,0,1,0,0,-0.1590003789856659,-1.2861328954633262,0.6748777150289074,0.03044588129799738,0.08343371465787634,-0.0916280351136816
3,1781,0,0,1,0,0,0,1,0,0,0,0,0,-0.6054097413488118,-0.233453803959858,-0.20979375412936802,-0.5066176725954911,-0.5389803584947215,-0.5395527917609794
2,4682,0,0,0,1,0,0,0,1,0,0,0,0,0.3299241607453986,0.398153650942222,1.117213449608045,0.5138030798021372,0.48033544246532933,0.5441361356115151
1,4016,0,0,1,0,0,0,0,0,0,1,0,0,0.22363621732560213,-0.5141682283607819,-0.6521294887085057,0.4511456651812308,0.5073969239067468,0.4140934643268153
3,1847,0,0,1,0,0,0,1,0,0,0,0,0,-0.5416369752969337,0.11743922654129811,-0.20979375412936802,-0.4439602579745837,-0.47583690179808086,-0.43840849187288017
3,1547,0,0,0,0,1,0,1,0,0,0,0,0,-0.6266673300327711,0.04726062044106589,-0.20979375412936802,-0.6050793241426309,-0.5570213461223326,-0.5684511631575793
2,2110,0,0,1,0,0,0,0,0,0,0,1,0,-0.20151555635358462,0.11743922654129811,0.23254198044976965,-0.05906471101758375,-0.04285319873540481,-0.03383129232048249
2,756,0,0,0,1,0,1,0,0,0,0,0,0,-1.009303926344039,-1.9879189564656385,1.117213449608045,-1.1063386411098868,-1.1343329502059016,-1.2909104480725757
1,7774,0,0,0,0,1,0,0,0,0,1,0,0,1.4990915383631618,-0.30363241006009023,0.6748777150289074,1.480517476810417,1.5176922310529921,1.4399856489061107
2,5093,0,0,1,0,0,0,0,0,0,1,0,0,0.4999848702170734,0.1876178326415303,-0.6521294887085057,0.6391179090439518,0.6878068001828622,0.6886279925945138
2,1600,0,1,0,0,0,0,1,0,0,0,0,0,-0.5416369752969337,-0.16327519785962577,-0.6521294887085057,-0.45291131720614247,-0.42171393891524667,-0.43840849187288017
2,9460,0,0,1,0,0,0,0,0,0,0,1,0,1.6478946591508772,0.46833225704245424,-1.7137352516984354,1.5163217137366496,1.5718151939358262,1.598926691587409
3,928,0,0,0,1,0,0,1,0,0,0,0,0,-0.9880463376600797,-0.5141682283607819,1.117213449608045,-1.1331918188045613,-1.1704149254611247,-1.1897661481844763
3,11360,0,0,0,1,0,0,0,0,0,0,1,0,1.966758489410267,-2.408990593067027,1.5595491841871827,1.9549236160829988,1.932634946488057,1.5411299487942094
3,10814,0,0,0,1,0,0,0,1,0,0,0,0,1.116454942051894,0.32797504484199475,0.23254198044976965,1.1672304037058823,1.1027495156179272,1.179900306336711
2,1897,0,1,0,0,0,0,0,1,0,0,0,0,-0.2652883224054624,-1.0755970771626298,1.5595491841871827,-0.07696682948070045,-0.03383270492159844,-0.17832314930348125
4,5540,0,0,0,1,0,0,0,0,0,0,1,0,0.8826214665283412,-0.3738110161603174,0.6748777150289074,1.015062396769394,1.0035240836660635,0.9487133351639134
1,393,0,0,0,0,1,0,0,0,0,1,0,0,-1.009303926344039,-0.9352398649621702,0.6748777150289074,-1.1958492334254687,-1.1794354192749303,-1.2620120766759757
3,972,0,0,1,0,0,1,0,0,0,0,0,0,-1.009303926344039,-0.09309659175939355,-0.6521294887085057,-1.1868981741939097,-1.224537888343959,-1.204215333882776
2,4451,0,0,0,0,1,0,0,0,0,0,1,0,0.5850152249529108,0.6086894692429187,0.23254198044976965,0.6838732052017423,0.7599707506933083,0.8042214781809134
2,4441,0,1,0,0,0,1,0,0,0,0,0,0,0.4999848702170734,1.8017257729468463,0.23254198044976965,0.5227541390336952,0.49837643009294125,0.7464247353877136
3,5405,0,0,0,1,0,0,0,0,0,0,1,0,0.9038790552123005,-1.1457756832628618,0.23254198044976965,1.0687687521587423,1.1478519846869557,0.9342641494656124
1,2092,0,1,0,0,0,0,1,0,0,0,0,0,-0.20151555635358462,-1.4264901076637857,2.4442206533454582,-0.014309414859793186,0.047351739402653276,-0.14942477790688136
2,4183,0,0,0,0,1,0,1,0,0,0,0,0,0.2661513946935208,1.029761105844307,0.23254198044976965,0.4063903690234394,0.39013050432727203,0.5296869499132149
0,555,0,0,0,0,1,0,1,0,0,0,0,0,-0.7754704508204864,-2.3388119869667947,2.0018849187663204,-0.70354097568977,-0.6562467780741962,-0.9152316199167778
4,7129,0,0,0,1,0,0,0,0,1,0,0,0,0.47872728153311406,-0.5141682283607819,1.5595491841871827,0.7644327382857655,0.7238887754380853,0.6741788068962142
3,14709,0,0,0,1,0,0,1,0,0,0,0,0,1.5203491270471212,-0.7247040466614736,1.117213449608045,1.471566417578859,1.5627947001220206,1.3966380918112105
5,828,0,0,0,1,0,0,0,0,0,1,0,0,-1.009303926344039,-1.0755970771626298,1.117213449608045,-1.1152897003414446,-1.152373937833513,-1.2186645195810761
5,2420,0,0,1,0,0,0,0,0,0,0,1,0,-0.1590003789856659,0.32797504484199475,-1.536800957866781,0.0035927036033235175,0.047351739402653276,0.0673130075676174
2,824,0,0,1,0,0,0,1,0,0,0,0,0,-0.8179856281884051,-0.3738110161603174,-1.0944652232876433,-0.8288558049315845,-0.8005746790950885,-0.8429856914252778
3,10291,0,0,0,1,0,0,0,0,0,1,0,0,1.4990915383631618,0.32797504484199475,0.23254198044976965,1.382055825263277,1.4725897619839634,1.4688840203027098
4,8181,0,0,0,1,0,1,0,0,0,0,0,0,0.47872728153311406,-1.0054184710624023,0.23254198044976965,0.7554816790542076,0.6878068001828622,0.5874836927064145
2,1749,0,0,0,1,0,0,0,0,1,0,0,0,-0.24403073372150308,0.11743922654129811,1.117213449608045,-0.05906471101758375,-0.09697616161823902,-0.06272966371708173
2,4825,0,0,1,0,0,0,0,0,0,0,1,0,0.45746969284915473,-0.3738110161603174,-0.6521294887085057,0.6749221459701844,0.7058477878104733,0.6308312498013147
5,9358,0,0,0,0,1,0,0,0,1,0,0,0,0.8826214665283412,0.8192252875436103,0.6748777150289074,0.8539433306013466,0.9133191455280062,0.9920608922588122
1,1273,0,0,1,0,0,0,1,0,0,0,0,0,-0.5203793866129743,0.04726062044106589,-1.0944652232876433,-0.4171070802799099,-0.39465245747382915,-0.39506093477798065
3,7345,0,0,0,0,1,1,0,0,0,0,0,0,0.5637576362689515,0.749046681443378,-1.0944652232876433,0.719677442127975,0.750950256879502,0.8331198495775138
3,18193,0,0,0,1,0,0,0,0,0,0,1,0,2.710774093348843,-0.3738110161603174,0.23254198044976965,2.1966022153350684,2.2303112423436464,2.1335465624245065
3,6586,0,0,1,0,0,0,0,0,1,0,0,0,0.6062728136368701,-0.30363241006009023,-0.6521294887085057,0.7733837975173234,0.8050732197623369,0.7464247353877136
5,858,0,0,0,0,1,0,0,0,1,0,0,0,-0.9242735716082017,-1.5668473198642503,-0.6521294887085057,-0.9362685157102824,-0.8998001110469513,-1.0597234768997772
2,1214,0,0,0,0,1,0,0,0,1,0,0,0,-0.6266673300327711,0.32797504484199475,0.23254198044976965,-0.6229814426057468,-0.5931033213775556,-0.5684511631575793
4,4460,0,0,0,1,0,0,0,0,1,0,0,0,0.22363621732560213,0.6788680753431509,1.117213449608045,0.36163507286564883,0.29992556618921395,0.4140934643268153
3,561,0,0,0,1,0,0,0,0,1,0,0,0,-1.009303926344039,-0.6545254405612463,0.6748777150289074,-1.177947114962352,-1.1613944316473184,-1.2186645195810761
3,1698,0,0,1,0,0,0,0,0,1,0,0,0,-0.499121797929015,-0.3738110161603174,-0.6521294887085057,-0.3544496656590026,-0.39465245747382915,-0.40951012047628027
2,5218,0,0,1,0,0,0,0,0,0,0,1,0,0.8826214665283412,0.46833225704245424,-1.0944652232876433,0.9703071006116024,0.9494011207832292,1.0209592636554128
6,485,0,0,0,0,1,0,1,0,0,0,0,0,-1.200622224499673,-2.058097562565871,1.5595491841871827,-1.5628426619193523,-1.5492756656409667,-1.7099368333232736
4,1063,0,0,0,1,0,0,1,0,0,0,0,0,-0.9455311602921611,-0.6545254405612463,0.23254198044976965,-1.0257791080258636,-1.0621689996954555,-1.0886218482963772
4,835,0,0,1,0,0,1,0,0,0,0,0,0,-1.0518191037119577,-0.5141682283607819,-0.20979375412936802,-1.2585066480463751,-1.278660851226794,-1.305359633770876
2,4174,0,0,1,0,0,0,0,0,0,0,1,0,0.43621210416519535,0.6788680753431509,-0.6521294887085057,0.5406562574968119,0.579560874417193,0.6452804354996143
4,7850,0,0,0,1,0,0,0,0,1,0,0,0,0.9038790552123005,-0.09309659175939355,1.117213449608045,1.006111337537835,1.0396060589212865,1.0065100779571132
